,path,emotion
1335,speech_emotion/data/training\Actor_26\26_01_01_01_ring_neutral.wav,neutral
1336,speech_emotion/data/training\Actor_26\26_01_01_01_ripe_neutral.wav,neutral
1337,speech_emotion/data/training\Actor_26\26_01_01_01_road_neutral.wav,neutral
1338,speech_emotion/data/training\Actor_26\26_01_01_01_room_neutral.wav,neutral
1339,speech_emotion/data/training\Actor_26\26_01_01_01_rose_neutral.wav,neutral
1340,speech_emotion/data/training\Actor_26\26_01_01_01_rot_neutral.wav,neutral
1341,speech_emotion/data/training\Actor_26\26_01_01_01_rough_neutral.wav,neutral
1342,speech_emotion/data/training\Actor_26\26_01_01_01_rush_neutral.wav,neutral
1343,speech_emotion/data/training\Actor_26\26_01_01_01_said_neutral.wav,neutral
1344,speech_emotion/data/training\Actor_26\26_01_01_01_sail_neutral.wav,neutral
1345,speech_emotion/data/training\Actor_26\26_01_01_01_search_neutral.wav,neutral
1346,speech_emotion/data/training\Actor_26\26_01_01_01_seize_neutral.wav,neutral
1347,speech_emotion/data/training\Actor_26\26_01_01_01_sell_neutral.wav,neutral
1348,speech_emotion/data/training\Actor_26\26_01_01_01_shack_neutral.wav,neutral
1349,speech_emotion/data/training\Actor_26\26_01_01_01_shall_neutral.wav,neutral
1350,speech_emotion/data/training\Actor_26\26_01_01_01_shawl_neutral.wav,neutral
1351,speech_emotion/data/training\Actor_26\26_01_01_01_sheep_neutral.wav,neutral
1352,speech_emotion/data/training\Actor_26\26_01_01_01_shirt_neutral.wav,neutral
1353,speech_emotion/data/training\Actor_26\26_01_01_01_should_neutral.wav,neutral
1354,speech_emotion/data/training\Actor_26\26_01_01_01_shout_neutral.wav,neutral
1355,speech_emotion/data/training\Actor_26\26_01_01_01_size_neutral.wav,neutral
1356,speech_emotion/data/training\Actor_26\26_01_01_01_soap_neutral.wav,neutral
1357,speech_emotion/data/training\Actor_26\26_01_01_01_soup_neutral.wav,neutral
1358,speech_emotion/data/training\Actor_26\26_01_01_01_sour_neutral.wav,neutral
1359,speech_emotion/data/training\Actor_26\26_01_01_01_south_neutral.wav,neutral
1360,speech_emotion/data/training\Actor_26\26_01_01_01_sub_neutral.wav,neutral
1361,speech_emotion/data/training\Actor_26\26_01_01_01_such_neutral.wav,neutral
1362,speech_emotion/data/training\Actor_26\26_01_01_01_sure_neutral.wav,neutral
1363,speech_emotion/data/training\Actor_26\26_01_01_01_take_neutral.wav,neutral
1364,speech_emotion/data/training\Actor_26\26_01_01_01_talk_neutral.wav,neutral
1365,speech_emotion/data/training\Actor_26\26_01_01_01_tape_neutral.wav,neutral
1366,speech_emotion/data/training\Actor_26\26_01_01_01_team_neutral.wav,neutral
1367,speech_emotion/data/training\Actor_26\26_01_01_01_tell_neutral.wav,neutral
1368,speech_emotion/data/training\Actor_26\26_01_01_01_thin_neutral.wav,neutral
1369,speech_emotion/data/training\Actor_26\26_01_01_01_third_neutral.wav,neutral
1370,speech_emotion/data/training\Actor_26\26_01_01_01_thought_neutral.wav,neutral
1371,speech_emotion/data/training\Actor_26\26_01_01_01_thumb_neutral.wav,neutral
1372,speech_emotion/data/training\Actor_26\26_01_01_01_time_neutral.wav,neutral
1373,speech_emotion/data/training\Actor_26\26_01_01_01_tip_neutral.wav,neutral
1374,speech_emotion/data/training\Actor_26\26_01_01_01_tire_neutral.wav,neutral
1375,speech_emotion/data/training\Actor_26\26_01_01_01_ton_neutral.wav,neutral
1376,speech_emotion/data/training\Actor_26\26_01_01_01_tool_neutral.wav,neutral
1377,speech_emotion/data/training\Actor_26\26_01_01_01_tough_neutral.wav,neutral
1378,speech_emotion/data/training\Actor_26\26_01_01_01_turn_neutral.wav,neutral
1379,speech_emotion/data/training\Actor_26\26_01_01_01_vine_neutral.wav,neutral
1380,speech_emotion/data/training\Actor_26\26_01_01_01_voice_neutral.wav,neutral
1381,speech_emotion/data/training\Actor_26\26_01_01_01_void_neutral.wav,neutral
1382,speech_emotion/data/training\Actor_26\26_01_01_01_vote_neutral.wav,neutral
1383,speech_emotion/data/training\Actor_26\26_01_01_01_wag_neutral.wav,neutral
1384,speech_emotion/data/training\Actor_26\26_01_01_01_walk_neutral.wav,neutral
1385,speech_emotion/data/training\Actor_26\26_01_01_01_wash_neutral.wav,neutral
1386,speech_emotion/data/training\Actor_26\26_01_01_01_week_neutral.wav,neutral
1387,speech_emotion/data/training\Actor_26\26_01_01_01_wheat_neutral.wav,neutral
1388,speech_emotion/data/training\Actor_26\26_01_01_01_when_neutral.wav,neutral
1389,speech_emotion/data/training\Actor_26\26_01_01_01_which_neutral.wav,neutral
1390,speech_emotion/data/training\Actor_26\26_01_01_01_whip_neutral.wav,neutral
1391,speech_emotion/data/training\Actor_26\26_01_01_01_white_neutral.wav,neutral
1392,speech_emotion/data/training\Actor_26\26_01_01_01_wife_neutral.wav,neutral
1393,speech_emotion/data/training\Actor_26\26_01_01_01_wire_neutral.wav,neutral
1394,speech_emotion/data/training\Actor_26\26_01_01_01_witch_neutral.wav,neutral
1395,speech_emotion/data/training\Actor_26\26_01_01_01_yearn_neutral.wav,neutral
1396,speech_emotion/data/training\Actor_26\26_01_01_01_yes_neutral.wav,neutral
1397,speech_emotion/data/training\Actor_26\26_01_01_01_young_neutral.wav,neutral
1398,speech_emotion/data/training\Actor_26\26_01_01_01_youth_neutral.wav,neutral
1399,speech_emotion/data/training\Actor_01\01_01_01_01_kids-talking_happy.wav,happy
1400,speech_emotion/data/training\Actor_01\01_01_01_02_dogs-sitting_happy.wav,happy
1401,speech_emotion/data/training\Actor_01\01_01_01_02_kids-talking_happy.wav,happy
1402,speech_emotion/data/training\Actor_01\01_01_02_01_dogs-sitting_happy.wav,happy
1403,speech_emotion/data/training\Actor_01\01_01_02_01_kids-talking_happy.wav,happy
1404,speech_emotion/data/training\Actor_01\01_01_02_02_dogs-sitting_happy.wav,happy
1405,speech_emotion/data/training\Actor_01\01_01_02_02_kids-talking_happy.wav,happy
1406,speech_emotion/data/training\Actor_01\01_02_01_01_dogs-sitting_happy.wav,happy
1407,speech_emotion/data/training\Actor_01\01_02_01_01_kids-talking_happy.wav,happy
1408,speech_emotion/data/training\Actor_01\01_02_01_02_dogs-sitting_happy.wav,happy
1409,speech_emotion/data/training\Actor_01\01_02_01_02_kids-talking_happy.wav,happy
1410,speech_emotion/data/training\Actor_01\01_02_02_01_dogs-sitting_happy.wav,happy
1411,speech_emotion/data/training\Actor_01\01_02_02_01_kids-talking_happy.wav,happy
1412,speech_emotion/data/training\Actor_01\01_02_02_02_dogs-sitting_happy.wav,happy
1413,speech_emotion/data/training\Actor_01\01_02_02_02_kids-talking_happy.wav,happy
1414,speech_emotion/data/training\Actor_01\03-02-03-01-01-01-01_happy.wav,happy
1415,speech_emotion/data/training\Actor_01\03-02-03-01-01-02-01_happy.wav,happy
1416,speech_emotion/data/training\Actor_01\03-02-03-01-02-01-01_happy.wav,happy
1417,speech_emotion/data/training\Actor_01\03-02-03-01-02-02-01_happy.wav,happy
1418,speech_emotion/data/training\Actor_01\03-02-03-02-01-01-01_happy.wav,happy
1419,speech_emotion/data/training\Actor_01\03-02-03-02-01-02-01_happy.wav,happy
1420,speech_emotion/data/training\Actor_01\03-02-03-02-02-01-01_happy.wav,happy
1421,speech_emotion/data/training\Actor_01\03-02-03-02-02-02-01_happy.wav,happy
1422,speech_emotion/data/training\Actor_02\02_01_01_01_dogs-sitting_happy.wav,happy
1423,speech_emotion/data/training\Actor_02\02_01_01_01_kids-talking_happy.wav,happy
1424,speech_emotion/data/training\Actor_02\02_01_01_02_dogs-sitting_happy.wav,happy
1425,speech_emotion/data/training\Actor_02\02_01_01_02_kids-talking_happy.wav,happy
1426,speech_emotion/data/training\Actor_02\02_01_02_01_dogs-sitting_happy.wav,happy
1427,speech_emotion/data/training\Actor_02\02_01_02_01_kids-talking_happy.wav,happy
1428,speech_emotion/data/training\Actor_02\02_01_02_02_dogs-sitting_happy.wav,happy
1429,speech_emotion/data/training\Actor_02\02_01_02_02_kids-talking_happy.wav,happy
1430,speech_emotion/data/training\Actor_02\02_02_01_01_dogs-sitting_happy.wav,happy
1431,speech_emotion/data/training\Actor_02\02_02_01_01_kids-talking_happy.wav,happy
1432,speech_emotion/data/training\Actor_02\02_02_01_02_dogs-sitting_happy.wav,happy
1433,speech_emotion/data/training\Actor_02\02_02_01_02_kids-talking_happy.wav,happy
1434,speech_emotion/data/training\Actor_02\02_02_02_01_dogs-sitting_happy.wav,happy
1435,speech_emotion/data/training\Actor_02\02_02_02_01_kids-talking_happy.wav,happy
1436,speech_emotion/data/training\Actor_02\02_02_02_02_dogs-sitting_happy.wav,happy
1437,speech_emotion/data/training\Actor_02\02_02_02_02_kids-talking_happy.wav,happy
1438,speech_emotion/data/training\Actor_02\03-02-03-01-01-01-02_happy.wav,happy
1439,speech_emotion/data/training\Actor_02\03-02-03-01-01-02-02_happy.wav,happy
1440,speech_emotion/data/training\Actor_02\03-02-03-01-02-01-02_happy.wav,happy
1441,speech_emotion/data/training\Actor_02\03-02-03-01-02-02-02_happy.wav,happy
1442,speech_emotion/data/training\Actor_02\03-02-03-02-01-01-02_happy.wav,happy
1443,speech_emotion/data/training\Actor_02\03-02-03-02-01-02-02_happy.wav,happy
1444,speech_emotion/data/training\Actor_02\03-02-03-02-02-01-02_happy.wav,happy
1445,speech_emotion/data/training\Actor_02\03-02-03-02-02-02-02_happy.wav,happy
1446,speech_emotion/data/training\Actor_03\03-02-03-01-01-01-03_happy.wav,happy
1447,speech_emotion/data/training\Actor_03\03-02-03-01-01-02-03_happy.wav,happy
1448,speech_emotion/data/training\Actor_03\03-02-03-01-02-01-03_happy.wav,happy
1449,speech_emotion/data/training\Actor_03\03-02-03-01-02-02-03_happy.wav,happy
1450,speech_emotion/data/training\Actor_03\03-02-03-02-01-01-03_happy.wav,happy
1451,speech_emotion/data/training\Actor_03\03-02-03-02-01-02-03_happy.wav,happy
1452,speech_emotion/data/training\Actor_03\03-02-03-02-02-01-03_happy.wav,happy
1453,speech_emotion/data/training\Actor_03\03-02-03-02-02-02-03_happy.wav,happy
1454,speech_emotion/data/training\Actor_03\03_01_01_01_dogs-sitting_happy.wav,happy
1455,speech_emotion/data/training\Actor_03\03_01_01_01_kids-talking_happy.wav,happy
1456,speech_emotion/data/training\Actor_03\03_01_01_02_dogs-sitting_happy.wav,happy
1457,speech_emotion/data/training\Actor_03\03_01_01_02_kids-talking_happy.wav,happy
1458,speech_emotion/data/training\Actor_03\03_01_02_01_dogs-sitting_happy.wav,happy
1459,speech_emotion/data/training\Actor_03\03_01_02_01_kids-talking_happy.wav,happy
1460,speech_emotion/data/training\Actor_03\03_01_02_02_dogs-sitting_happy.wav,happy
1461,speech_emotion/data/training\Actor_03\03_01_02_02_kids-talking_happy.wav,happy
1462,speech_emotion/data/training\Actor_03\03_02_01_01_dogs-sitting_happy.wav,happy
1463,speech_emotion/data/training\Actor_03\03_02_01_01_kids-talking_happy.wav,happy
1464,speech_emotion/data/training\Actor_03\03_02_01_02_dogs-sitting_happy.wav,happy
1465,speech_emotion/data/training\Actor_03\03_02_01_02_kids-talking_happy.wav,happy
1466,speech_emotion/data/training\Actor_03\03_02_02_01_dogs-sitting_happy.wav,happy
1467,speech_emotion/data/training\Actor_03\03_02_02_01_kids-talking_happy.wav,happy
1468,speech_emotion/data/training\Actor_03\03_02_02_02_dogs-sitting_happy.wav,happy
1469,speech_emotion/data/training\Actor_03\03_02_02_02_kids-talking_happy.wav,happy
1470,speech_emotion/data/training\Actor_04\03-02-03-01-01-01-04_happy.wav,happy
1471,speech_emotion/data/training\Actor_04\03-02-03-01-01-02-04_happy.wav,happy
1472,speech_emotion/data/training\Actor_04\03-02-03-01-02-01-04_happy.wav,happy
1473,speech_emotion/data/training\Actor_04\03-02-03-01-02-02-04_happy.wav,happy
1474,speech_emotion/data/training\Actor_04\03-02-03-02-01-01-04_happy.wav,happy
1475,speech_emotion/data/training\Actor_04\03-02-03-02-01-02-04_happy.wav,happy
1476,speech_emotion/data/training\Actor_04\03-02-03-02-02-01-04_happy.wav,happy
1477,speech_emotion/data/training\Actor_04\03-02-03-02-02-02-04_happy.wav,happy
1478,speech_emotion/data/training\Actor_04\04_01_01_01_dogs-sitting_happy.wav,happy
1479,speech_emotion/data/training\Actor_04\04_01_01_01_kids-talking_happy.wav,happy
1480,speech_emotion/data/training\Actor_04\04_01_01_02_dogs-sitting_happy.wav,happy
1481,speech_emotion/data/training\Actor_04\04_01_01_02_kids-talking_happy.wav,happy
1482,speech_emotion/data/training\Actor_04\04_01_02_01_dogs-sitting_happy.wav,happy
1483,speech_emotion/data/training\Actor_04\04_01_02_01_kids-talking_happy.wav,happy
1484,speech_emotion/data/training\Actor_04\04_01_02_02_dogs-sitting_happy.wav,happy
1485,speech_emotion/data/training\Actor_04\04_01_02_02_kids-talking_happy.wav,happy
1486,speech_emotion/data/training\Actor_04\04_02_01_01_dogs-sitting_happy.wav,happy
1487,speech_emotion/data/training\Actor_04\04_02_01_01_kids-talking_happy.wav,happy
1488,speech_emotion/data/training\Actor_04\04_02_01_02_dogs-sitting_happy.wav,happy
1489,speech_emotion/data/training\Actor_04\04_02_01_02_kids-talking_happy.wav,happy
1490,speech_emotion/data/training\Actor_04\04_02_02_01_dogs-sitting_happy.wav,happy
1491,speech_emotion/data/training\Actor_04\04_02_02_01_kids-talking_happy.wav,happy
1492,speech_emotion/data/training\Actor_04\04_02_02_02_dogs-sitting_happy.wav,happy
1493,speech_emotion/data/training\Actor_04\04_02_02_02_kids-talking_happy.wav,happy
1494,speech_emotion/data/training\Actor_05\03-02-03-01-01-01-05_happy.wav,happy
1495,speech_emotion/data/training\Actor_05\03-02-03-01-01-02-05_happy.wav,happy
1496,speech_emotion/data/training\Actor_05\03-02-03-01-02-01-05_happy.wav,happy
1497,speech_emotion/data/training\Actor_05\03-02-03-01-02-02-05_happy.wav,happy
1498,speech_emotion/data/training\Actor_05\03-02-03-02-01-01-05_happy.wav,happy
1499,speech_emotion/data/training\Actor_05\03-02-03-02-01-02-05_happy.wav,happy
1500,speech_emotion/data/training\Actor_05\03-02-03-02-02-01-05_happy.wav,happy
1501,speech_emotion/data/training\Actor_05\03-02-03-02-02-02-05_happy.wav,happy
1502,speech_emotion/data/training\Actor_05\05_01_02_01_dogs-sitting_happy.wav,happy
1503,speech_emotion/data/training\Actor_05\05_01_02_01_kids-talking_happy.wav,happy
1504,speech_emotion/data/training\Actor_05\05_01_02_02_dogs-sitting_happy.wav,happy
1505,speech_emotion/data/training\Actor_05\05_01_02_02_kids-talking_happy.wav,happy
1506,speech_emotion/data/training\Actor_05\05_02_01_01_dogs-sitting_happy.wav,happy
1507,speech_emotion/data/training\Actor_05\05_02_01_01_kids-talking_happy.wav,happy
1508,speech_emotion/data/training\Actor_05\05_02_01_02_dogs-sitting_happy.wav,happy
1509,speech_emotion/data/training\Actor_05\05_02_01_02_kids-talking_happy.wav,happy
1510,speech_emotion/data/training\Actor_05\05_02_02_01_dogs-sitting_happy.wav,happy
1511,speech_emotion/data/training\Actor_05\05_02_02_01_kids-talking_happy.wav,happy
1512,speech_emotion/data/training\Actor_05\05_02_02_02_dogs-sitting_happy.wav,happy
1513,speech_emotion/data/training\Actor_05\05_02_02_02_kids-talking_happy.wav,happy
1514,speech_emotion/data/training\Actor_06\03-02-03-01-01-01-06_happy.wav,happy
1515,speech_emotion/data/training\Actor_06\03-02-03-01-01-02-06_happy.wav,happy
1516,speech_emotion/data/training\Actor_06\03-02-03-01-02-01-06_happy.wav,happy
1517,speech_emotion/data/training\Actor_06\03-02-03-01-02-02-06_happy.wav,happy
1518,speech_emotion/data/training\Actor_06\03-02-03-02-01-01-06_happy.wav,happy
1519,speech_emotion/data/training\Actor_06\03-02-03-02-01-02-06_happy.wav,happy
1520,speech_emotion/data/training\Actor_06\03-02-03-02-02-01-06_happy.wav,happy
1521,speech_emotion/data/training\Actor_06\03-02-03-02-02-02-06_happy.wav,happy
1522,speech_emotion/data/training\Actor_06\06_01_01_01_dogs-sitting_happy.wav,happy
1523,speech_emotion/data/training\Actor_06\06_01_01_01_kids-talking_happy.wav,happy
1524,speech_emotion/data/training\Actor_06\06_01_01_02_kids-talking_happy.wav,happy
1525,speech_emotion/data/training\Actor_06\06_01_02_01_dogs-sitting_happy.wav,happy
1526,speech_emotion/data/training\Actor_06\06_01_02_01_kids-talking_happy.wav,happy
1527,speech_emotion/data/training\Actor_06\06_01_02_02_dogs-sitting_happy.wav,happy
1528,speech_emotion/data/training\Actor_06\06_01_02_02_kids-talking_happy.wav,happy
1529,speech_emotion/data/training\Actor_06\06_02_01_01_dogs-sitting_happy.wav,happy
1530,speech_emotion/data/training\Actor_06\06_02_01_01_kids-talking_happy.wav,happy
1531,speech_emotion/data/training\Actor_06\06_02_01_02_dogs-sitting_happy.wav,happy
1532,speech_emotion/data/training\Actor_06\06_02_01_02_kids-talking_happy.wav,happy
1533,speech_emotion/data/training\Actor_06\06_02_02_01_dogs-sitting_happy.wav,happy
1534,speech_emotion/data/training\Actor_06\06_02_02_01_kids-talking_happy.wav,happy
1535,speech_emotion/data/training\Actor_06\06_02_02_02_dogs-sitting_happy.wav,happy
1536,speech_emotion/data/training\Actor_06\06_02_02_02_kids-talking_happy.wav,happy
1537,speech_emotion/data/training\Actor_07\07_01_01_01_dogs-sitting_happy.wav,happy
1538,speech_emotion/data/training\Actor_07\07_01_01_01_kids-talking_happy.wav,happy
1539,speech_emotion/data/training\Actor_07\07_01_01_02_dogs-sitting_happy.wav,happy
1540,speech_emotion/data/training\Actor_07\07_01_01_02_kids-talking_happy.wav,happy
1541,speech_emotion/data/training\Actor_07\07_01_02_01_dogs-sitting_happy.wav,happy
1542,speech_emotion/data/training\Actor_07\07_01_02_01_kids-talking_happy.wav,happy
1543,speech_emotion/data/training\Actor_07\07_01_02_02_dogs-sitting_happy.wav,happy
1544,speech_emotion/data/training\Actor_07\07_01_02_02_kids-talking_happy.wav,happy
1545,speech_emotion/data/training\Actor_07\07_02_01_01_dogs-sitting_happy.wav,happy
1546,speech_emotion/data/training\Actor_07\07_02_01_01_kids-talking_happy.wav,happy
1547,speech_emotion/data/training\Actor_07\07_02_01_02_dogs-sitting_happy.wav,happy
1548,speech_emotion/data/training\Actor_07\07_02_01_02_kids-talking_happy.wav,happy
1549,speech_emotion/data/training\Actor_07\07_02_02_01_dogs-sitting_happy.wav,happy
1550,speech_emotion/data/training\Actor_07\07_02_02_01_kids-talking_happy.wav,happy
1551,speech_emotion/data/training\Actor_07\07_02_02_02_dogs-sitting_happy.wav,happy
1552,speech_emotion/data/training\Actor_07\07_02_02_02_kids-talking_happy.wav,happy
1553,speech_emotion/data/training\Actor_08\08_01_01_01_dogs-sitting_happy.wav,happy
1554,speech_emotion/data/training\Actor_08\08_01_01_01_kids-talking_happy.wav,happy
1555,speech_emotion/data/training\Actor_08\08_01_01_02_dogs-sitting_happy.wav,happy
1556,speech_emotion/data/training\Actor_08\08_01_01_02_kids-talking_happy.wav,happy
1557,speech_emotion/data/training\Actor_08\08_01_02_01_dogs-sitting_happy.wav,happy
1558,speech_emotion/data/training\Actor_08\08_01_02_01_kids-talking_happy.wav,happy
1559,speech_emotion/data/training\Actor_08\08_01_02_02_dogs-sitting_happy.wav,happy
1560,speech_emotion/data/training\Actor_08\08_01_02_02_kids-talking_happy.wav,happy
1561,speech_emotion/data/training\Actor_08\08_02_01_01_dogs-sitting_happy.wav,happy
1562,speech_emotion/data/training\Actor_08\08_02_01_01_kids-talking_happy.wav,happy
1563,speech_emotion/data/training\Actor_08\08_02_01_02_dogs-sitting_happy.wav,happy
1564,speech_emotion/data/training\Actor_08\08_02_01_02_kids-talking_happy.wav,happy
1565,speech_emotion/data/training\Actor_08\08_02_02_01_dogs-sitting_happy.wav,happy
1566,speech_emotion/data/training\Actor_08\08_02_02_01_kids-talking_happy.wav,happy
1567,speech_emotion/data/training\Actor_08\08_02_02_02_dogs-sitting_happy.wav,happy
1568,speech_emotion/data/training\Actor_08\08_02_02_02_kids-talking_happy.wav,happy
1569,speech_emotion/data/training\Actor_09\09_01_01_01_dogs-sitting_happy.wav,happy
1570,speech_emotion/data/training\Actor_09\09_01_01_01_kids-talking_happy.wav,happy
1571,speech_emotion/data/training\Actor_09\09_01_01_02_dogs-sitting_happy.wav,happy
1572,speech_emotion/data/training\Actor_09\09_01_01_02_kids-talking_happy.wav,happy
1573,speech_emotion/data/training\Actor_09\09_01_02_01_dogs-sitting_happy.wav,happy
1574,speech_emotion/data/training\Actor_09\09_01_02_01_kids-talking_happy.wav,happy
1575,speech_emotion/data/training\Actor_09\09_01_02_02_dogs-sitting_happy.wav,happy
1576,speech_emotion/data/training\Actor_09\09_01_02_02_kids-talking_happy.wav,happy
1577,speech_emotion/data/training\Actor_09\09_02_01_01_dogs-sitting_happy.wav,happy
1578,speech_emotion/data/training\Actor_09\09_02_01_01_kids-talking_happy.wav,happy
1579,speech_emotion/data/training\Actor_09\09_02_01_02_dogs-sitting_happy.wav,happy
1580,speech_emotion/data/training\Actor_09\09_02_01_02_kids-talking_happy.wav,happy
1581,speech_emotion/data/training\Actor_09\09_02_02_01_dogs-sitting_happy.wav,happy
1582,speech_emotion/data/training\Actor_09\09_02_02_01_kids-talking_happy.wav,happy
1583,speech_emotion/data/training\Actor_09\09_02_02_02_dogs-sitting_happy.wav,happy
1584,speech_emotion/data/training\Actor_09\09_02_02_02_kids-talking_happy.wav,happy
1585,speech_emotion/data/training\Actor_10\10_01_01_01_dogs-sitting_happy.wav,happy
1586,speech_emotion/data/training\Actor_10\10_01_01_01_kids-talking_happy.wav,happy
1587,speech_emotion/data/training\Actor_10\10_01_01_02_dogs-sitting_happy.wav,happy
1588,speech_emotion/data/training\Actor_10\10_01_01_02_kids-talking_happy.wav,happy
1589,speech_emotion/data/training\Actor_10\10_01_02_01_dogs-sitting_happy.wav,happy
1590,speech_emotion/data/training\Actor_10\10_01_02_01_kids-talking_happy.wav,happy
1591,speech_emotion/data/training\Actor_10\10_01_02_02_dogs-sitting_happy.wav,happy
1592,speech_emotion/data/training\Actor_10\10_01_02_02_kids-talking_happy.wav,happy
1593,speech_emotion/data/training\Actor_10\10_02_01_01_dogs-sitting_happy.wav,happy
1594,speech_emotion/data/training\Actor_10\10_02_01_01_kids-talking_happy.wav,happy
1595,speech_emotion/data/training\Actor_10\10_02_01_02_dogs-sitting_happy.wav,happy
1596,speech_emotion/data/training\Actor_10\10_02_01_02_kids-talking_happy.wav,happy
1597,speech_emotion/data/training\Actor_10\10_02_02_01_dogs-sitting_happy.wav,happy
1598,speech_emotion/data/training\Actor_10\10_02_02_01_kids-talking_happy.wav,happy
1599,speech_emotion/data/training\Actor_10\10_02_02_02_dogs-sitting_happy.wav,happy
1600,speech_emotion/data/training\Actor_10\10_02_02_02_kids-talking_happy.wav,happy
1601,speech_emotion/data/training\Actor_11\03-02-03-01-01-01-11_happy.wav,happy
1602,speech_emotion/data/training\Actor_11\03-02-03-01-01-02-11_happy.wav,happy
1603,speech_emotion/data/training\Actor_11\03-02-03-01-02-01-11_happy.wav,happy
1604,speech_emotion/data/training\Actor_11\03-02-03-01-02-02-11_happy.wav,happy
1605,speech_emotion/data/training\Actor_11\03-02-03-02-01-01-11_happy.wav,happy
1606,speech_emotion/data/training\Actor_11\03-02-03-02-01-02-11_happy.wav,happy
1607,speech_emotion/data/training\Actor_11\03-02-03-02-02-01-11_happy.wav,happy
1608,speech_emotion/data/training\Actor_11\03-02-03-02-02-02-11_happy.wav,happy
1609,speech_emotion/data/training\Actor_11\11_01_01_01_dogs-sitting_happy.wav,happy
1610,speech_emotion/data/training\Actor_11\11_01_01_01_kids-talking_happy.wav,happy
1611,speech_emotion/data/training\Actor_11\11_01_01_02_dogs-sitting_happy.wav,happy
1612,speech_emotion/data/training\Actor_11\11_01_01_02_kids-talking_happy.wav,happy
1613,speech_emotion/data/training\Actor_11\11_01_02_01_dogs-sitting_happy.wav,happy
1614,speech_emotion/data/training\Actor_11\11_01_02_01_kids-talking_happy.wav,happy
1615,speech_emotion/data/training\Actor_11\11_01_02_02_dogs-sitting_happy.wav,happy
1616,speech_emotion/data/training\Actor_11\11_01_02_02_kids-talking_happy.wav,happy
1617,speech_emotion/data/training\Actor_11\11_02_01_01_dogs-sitting_happy.wav,happy
1618,speech_emotion/data/training\Actor_11\11_02_01_01_kids-talking_happy.wav,happy
1619,speech_emotion/data/training\Actor_11\11_02_01_02_dogs-sitting_happy.wav,happy
1620,speech_emotion/data/training\Actor_11\11_02_01_02_kids-talking_happy.wav,happy
1621,speech_emotion/data/training\Actor_11\11_02_02_01_dogs-sitting_happy.wav,happy
1622,speech_emotion/data/training\Actor_11\11_02_02_01_kids-talking_happy.wav,happy
1623,speech_emotion/data/training\Actor_11\11_02_02_02_dogs-sitting_happy.wav,happy
1624,speech_emotion/data/training\Actor_11\11_02_02_02_kids-talking_happy.wav,happy
1625,speech_emotion/data/training\Actor_12\03-02-03-01-01-01-12_happy.wav,happy
1626,speech_emotion/data/training\Actor_12\03-02-03-01-01-02-12_happy.wav,happy
1627,speech_emotion/data/training\Actor_12\03-02-03-01-02-01-12_happy.wav,happy
1628,speech_emotion/data/training\Actor_12\03-02-03-01-02-02-12_happy.wav,happy
1629,speech_emotion/data/training\Actor_12\03-02-03-02-01-01-12_happy.wav,happy
1630,speech_emotion/data/training\Actor_12\03-02-03-02-01-02-12_happy.wav,happy
1631,speech_emotion/data/training\Actor_12\03-02-03-02-02-01-12_happy.wav,happy
1632,speech_emotion/data/training\Actor_12\03-02-03-02-02-02-12_happy.wav,happy
1633,speech_emotion/data/training\Actor_12\12_01_01_01_dogs-sitting_happy.wav,happy
1634,speech_emotion/data/training\Actor_12\12_01_01_01_kids-talking_happy.wav,happy
1635,speech_emotion/data/training\Actor_12\12_01_01_02_dogs-sitting_happy.wav,happy
1636,speech_emotion/data/training\Actor_12\12_01_01_02_kids-talking_happy.wav,happy
1637,speech_emotion/data/training\Actor_12\12_01_02_01_dogs-sitting_happy.wav,happy
1638,speech_emotion/data/training\Actor_12\12_01_02_01_kids-talking_happy.wav,happy
1639,speech_emotion/data/training\Actor_12\12_01_02_02_dogs-sitting_happy.wav,happy
1640,speech_emotion/data/training\Actor_12\12_01_02_02_kids-talking_happy.wav,happy
1641,speech_emotion/data/training\Actor_12\12_02_01_01_dogs-sitting_happy.wav,happy
1642,speech_emotion/data/training\Actor_12\12_02_01_01_kids-talking_happy.wav,happy
1643,speech_emotion/data/training\Actor_12\12_02_01_02_dogs-sitting_happy.wav,happy
1644,speech_emotion/data/training\Actor_12\12_02_01_02_kids-talking_happy.wav,happy
1645,speech_emotion/data/training\Actor_12\12_02_02_01_dogs-sitting_happy.wav,happy
1646,speech_emotion/data/training\Actor_12\12_02_02_01_kids-talking_happy.wav,happy
1647,speech_emotion/data/training\Actor_12\12_02_02_02_dogs-sitting_happy.wav,happy
1648,speech_emotion/data/training\Actor_12\12_02_02_02_kids-talking_happy.wav,happy
1649,speech_emotion/data/training\Actor_13\03-02-03-01-01-01-13_happy.wav,happy
1650,speech_emotion/data/training\Actor_13\03-02-03-01-01-02-13_happy.wav,happy
1651,speech_emotion/data/training\Actor_13\03-02-03-01-02-01-13_happy.wav,happy
1652,speech_emotion/data/training\Actor_13\03-02-03-01-02-02-13_happy.wav,happy
1653,speech_emotion/data/training\Actor_13\03-02-03-02-01-01-13_happy.wav,happy
1654,speech_emotion/data/training\Actor_13\03-02-03-02-01-02-13_happy.wav,happy
1655,speech_emotion/data/training\Actor_13\03-02-03-02-02-01-13_happy.wav,happy
1656,speech_emotion/data/training\Actor_13\03-02-03-02-02-02-13_happy.wav,happy
